file_name,caption,ranked_adapters
COCO_val2014_000000005802.jpg,A commercial kitchen with two men working to prepare several plates.,"{'commercial kitchen': [130509], 'men': [], 'working': [], 'prepare': [], 'several plates': [55400]}"
COCO_val2014_000000504958.jpg,people walking with public transit busses on a street,"{'people walking on a street': [130577], 'public transit busses on a street': [113981]}"
COCO_val2014_000000489764.jpg,A woman playing a video game with the Nintendo Wii.,{'woman playing video game': []}
COCO_val2014_000000049096.jpg,Several white plates and bowl feature food such as rice and chicken.,"{'plate': [55400], 'bowl': [], 'food': [118588], 'rice': [], 'chicken': [87788], 'white': []}"
COCO_val2014_000000310999.jpg,A banana tree displays green bananas next to wide long leaves.,"{'banana tree': [347694], 'green bananas': [133284], 'wide long leaves': []}"
COCO_val2014_000000074603.jpg,A view from above of a lunch counter at a community center.,"{'lunch counter': [75348], 'community center': [184852], 'from above': [119054]}"
COCO_val2014_000000516542.jpg,A collection of signs displayed on a public lawn.,"{'signs': [139546], 'public lawn': [175937]}"
COCO_val2014_000000561027.jpg,An adult polar bear with two baby bears following on the snow.,"{'polar bear': [199871], 'baby bears': [], 'snow': [228790]}"
COCO_val2014_000000412899.jpg,Two men are poaching an elephant in the field for no reason.,
COCO_val2014_000000491947.jpg,A man standing in front of an Apple laptop computer with a woman in a short skirt standing next to him and smiling.,"{'woman in short skirt': [189052], 'smiling': [95780], 'standing': [], 'Apple laptop computer': [], 'man': []}"
COCO_val2014_000000345294.jpg,"A man in a black shirt riding a white skateboard
","{'black shirt': [138521], 'riding skateboard': [228422, 82397]}"
COCO_val2014_000000299442.jpg,a yellow and white bus is driving down the street,"{'bus': [113981], 'yellow and white': [], 'driving': [], 'street': [151094]}"
COCO_val2014_000000494580.jpg,A plate of fish and french fries is next to a plate of limes,"{'fish': [77890], 'french fries': [], 'plate': [55400], 'limes': [358496]}"
COCO_val2014_000000404618.jpg,A black fire hydrant with a yellow top.,"{'fire hydrant': [137794], 'black': [], 'yellow': []}"
COCO_val2014_000000499577.jpg,A boy with a tennis racket and ball in a cover on his back.,"{'boy': [12251], 'tennis racket and ball': [61194], 'cover on back': [76191]}"
COCO_val2014_000000343062.jpg,"A man swimming in a pool, making his way to the edge where a large, rainbow umbrella is located.","{'man swimming': [224794], 'pool': [136072], 'rainbow umbrella': [287117]}"
COCO_val2014_000000478821.jpg,Two short zebras with big heads stand side by side.,"{'zebra': [95133], 'short': [149762], 'big heads': [263287], 'two': [], 'stand side by side': []}"
COCO_val2014_000000571764.jpg,a person sitting at a table with plates and food items,"{'person sitting': [75914], 'table': [], 'plates and food items': [45322]}"
COCO_val2014_000000251639.jpg,A cat sniffing an upside down blue bicycle.,"{'cat': [123127], 'bicycle': [], 'blue': [], 'upside down': []}"
COCO_val2014_000000466239.jpg,A passenger train crossing over a railroad bridge on a cloudy day.,"{'railroad bridge': [351844], 'cloudy day': [90025]}"
COCO_val2014_000000079113.jpg,A man with glasses using a laptop computer,"{'man with glasses': [286799, 23902], 'using a laptop computer': [234309]}"
COCO_val2014_000000019888.jpg,A bed with grey sheets in a room with wooden floors. ,"{'bed': [232378], 'room': [106598], 'wooden floors': []}"
COCO_val2014_000000251629.jpg,A boy hitting a tennis ball with a racquet.,"{'boy': [44173], 'tennis ball': [], 'racquet': [], 'hitting': []}"
COCO_val2014_000000257407.jpg,A nighttime view of a building with the lights blurred.,"{'nighttime building with blurred lights': [99957, 100363]}"
COCO_val2014_000000244235.jpg,Black hydrant with silver top near several large pieces of logs.,"{'hydrant': [], 'logs': [68423], 'black': [], 'silver': []}"
COCO_val2014_000000135785.jpg,a kid performs a trick on a skate board ,"{'kid': [158028], 'skateboard': [228422], 'trick': [184365]}"
COCO_val2014_000000131593.jpg,a woman eating a powdered sugar pastry out of a bag ,"{'eating': [84094], 'pastry': [189905]}"
COCO_val2014_000000513397.jpg,A large brown teddy bear wearing a crown sitting in the front of several small brown and beige teddy bears.,"{'teddy bear': [159507], 'crown': [215638], 'sitting': [234851], 'brown': [], 'beige': [], 'large': [], 'small': []}"
COCO_val2014_000000547798.jpg,A batter at a baseball game who is ready to swing.,"{'batter': [245115], 'baseball game': [187986], 'ready to swing': []}"
COCO_val2014_000000543620.jpg,The batter is at home plate ready to bat.,"{'batter ready to bat': [245115, ], 'home plate': []}"
COCO_val2014_000000342633.jpg,Three business people on an elevator with wooden panels.,"{'business people': [108794], 'elevator with wooden panels': [62692]}"
COCO_val2014_000000239274.jpg,A pontoon boat ferry full of passengers pushes off from shore. ,"{'pontoon boat': [69024], 'ferry': [159725], 'pushes off from shore': [361130], 'shore': [117879]}"
COCO_val2014_000000500583.jpg,A horse drawn carriage with people on the back.,"{'horse-drawn carriage': [38207], 'people riding': [161149], 'background': [317008]}"
COCO_val2014_000000180653.jpg,The young couple is enjoying their skiing trip.,"{'young couple': [99348], 'skiing trip': [171220, 228790]}"
COCO_val2014_000000429836.jpg,Spectators are watching a baseball game in the stands. ,"{'baseball game': [187986, 337139]}"
COCO_val2014_000000542962.jpg,"A children room with lot of toys,television and a sofa.",{}
COCO_val2014_000000352618.jpg,Raw mango and orange and ripe bananas in a bowl,"{'fruit': [133284], 'bowl': [63491], 'raw': [], 'orange': [], 'ripe': []}"
COCO_val2014_000000554838.jpg,Refrigerator with multiple breakfast items on the top of it. ,"{'refrigerator': [], 'breakfast items': [113365], 'top': []}"
COCO_val2014_000000368456.jpg,The train car has been vandalized on the outside.,"{'train car': [], 'vandalized': [141493], 'outside': []}"
COCO_val2014_000000537701.jpg,A well-dressed man with glasses is posing for a picture.,"{'well-dressed man': [121419], 'glasses': [286799], 'posing for a picture': [186601]}"
COCO_val2014_000000505933.jpg,Several buildings are standing behind a bridge. ,"{'buildings': [100737], 'bridge': []}"
COCO_val2014_000000419859.jpg,A red and brown bird perched on a wooden rail.,"{'bird': [242919], 'red and brown': [227690], 'wooden rail': [190334], 'perched': []}"
COCO_val2014_000000227221.jpg,A person doing a trick on stake board in skatepark.,"{'skateboard': [228422], 'skatepark': [126747], 'trick': [184365]}"
COCO_val2014_000000055727.jpg,A bathroom with a white toilet next to a walk in shower.,"{'bathroom': [66299], 'toilet': [253828], 'walk in shower': [281984], 'white': []}"
COCO_val2014_000000160482.jpg,A couple of people on a small boat in the water.,"{'couple': [], 'small boat': [69024], 'water': [150603]}"
COCO_val2014_000000183735.jpg,"On top of a table is a bottle of wine, grapes, cheese cake and a silver vase with yellow flowers and two place mat settings and a knife.","{'wine': [284035], 'grapes': [356948], 'cheese cake': [298105], 'silver vase & yellow flowers': [84983], 'place mat settings': [293400], 'knife': [], 'table': []}"
COCO_val2014_000000302555.jpg,A meal at a restaurant consists of a sandwich with chips and a cup of coffee.,"{'restaurant': [], 'sandwich': [186479], 'chips': [], 'coffee': [350742]}"
COCO_val2014_000000139127.jpg,Large group of people traveling on a boat with no covering. ,"{'group': [], 'boat': [69024], 'no covering': []}"
COCO_val2014_000000042970.jpg,People riding scooters make their way down a rural road.,"{'people riding scooters': [301322], 'rural road': [67640]}"
COCO_val2014_000000495419.jpg,a cup on a sink with tooth brushes inside ,"{'cup': [], 'sink': [198951], 'tooth brushes': [317465, 336725]}"
COCO_val2014_000000107661.jpg,Two boys playing frisbee together in a field.,"{'boys playing frisbee': [245115], 'field': []}"
COCO_val2014_000000401411.jpg,A man in a kitchen preparing food with people sitting at the counter.,"{'man in kitchen preparing food': [340549], 'people sitting at counter': [46429]}"
COCO_val2014_000000009275.jpg,A large blue cooler with alcohol next to it.,"{'objects': [239998, 88588], 'blue': [77649], 'large': [], 'cooler': [], 'alcohol': []}"
COCO_val2014_000000551713.jpg,A smiling lady putting a tray of food in the oven.,"{'smiling': [52428], 'putting tray of food in oven': [214922, 121164]}"
COCO_val2014_000000390685.jpg,A stop sign with another one in the background,"{'stop sign': [280489], 'background': []}"
COCO_val2014_000000533173.jpg,people flying kites on a body of water,"{'people flying kites': [245502], 'body of water': [107134]}"
COCO_val2014_000000083217.jpg,Seasoned chicken sits on top of roasted root vegetables.,"{'chicken': [86552], 'roasted root vegetables': [182796]}"
COCO_val2014_000000435321.jpg,A woman is playing a Wii in a living room. ,"{'woman playing': [291815], 'Wii in living room': [343735]}"
COCO_val2014_000000459933.jpg,Two bicycles are chained to a railing. ,{}
COCO_val2014_000000434618.jpg,Three people in ski gear are posing for the camera. ,{}
COCO_val2014_000000011390.jpg,The two teddy bears are posed together to take a photo. ,{'teddy bear': [159507]}
COCO_val2014_000000535579.jpg,Three stuffed teddy bears sitting in a suitcase with other items.,"{'stuffed teddy bears': [159507, 248186], 'suitcase with other items': [77184]}"
COCO_val2014_000000280293.jpg,A small boat is out on the river,{'small boat on river': [70296]}
COCO_val2014_000000010698.jpg,A surfer drags one hand in the water as he surfs the crest of a wave.,"{'surfer': [224794], 'water': [26900], 'hand': [47285], 'wave crest': [274669], 'drags': []}"
COCO_val2014_000000391320.jpg,a bowl filled with different kinds of vegetables. ,{'vegetables': [133284]}
COCO_val2014_000000570848.jpg,a woman is wearing a black and white tennis dress,"{'woman wearing a black and white dress': [134871, 111488]}"
COCO_val2014_000000102820.jpg,A child with a red spider man cake.,"{'child': [], 'red': [], 'spider man cake': [231921, 134025, 309836, 129868, 298105]}"
COCO_val2014_000000533452.jpg,A man is placing a turkey into an oven.,"{'man': [], 'placing': [], 'turkey': [], 'oven': []}"
COCO_val2014_000000434279.jpg,The last rail car sitting on the train tracks and attached to the car in front of it,"{'train': [74932, 290249], 'rail car': [266662], 'train tracks': [109447], 'last': [], 'sitting': [], 'attached': [], 'car': [], 'front': []}"
COCO_val2014_000000321024.jpg,"People in line in the street at an ice cream truck.
","{'street': [126754], 'ice cream truck': [195345], 'ice cream': [124054]}"
COCO_val2014_000000336320.jpg,A sandwich loaded with cheese and other toppings. ,{'sandwich': [186479]}
COCO_val2014_000000402115.jpg,A young man is eating a sandwich with cheese.,"{'eating': [13435], 'sandwich': [282891], 'cheese': [132407]}"
COCO_val2014_000000221620.jpg,Several different doughnuts that are on a tray.,"{'doughnuts': [85997, 189905], 'tray': [55400]}"
COCO_val2014_000000298633.jpg,A man is playing a tennis in front of a chain link fence.,"{'tennis': [134871], 'chain link fence': [242426]}"
COCO_val2014_000000085584.jpg,The surfer in black suit holds on to the rope as he rides the surfboard.,"{'surfer': [73535], 'black suit': [], 'rope': [212731], 'holding': [], 'riding': [], 'surfboard': []}"
COCO_val2014_000000512118.jpg,Two dogs are fighting over a toy banana,"{'dogs': [144458], 'fighting': [], 'toy banana': []}"
COCO_val2014_000000334686.jpg,a boy and a girl and the girl is holding two pink donuts,"{'girl holding': [291615], 'pink donuts': [85997, 95653]}"
COCO_val2014_000000101919.jpg,Someone is cutting pizza on top of their stove.,{'cutting pizza on stove': [76349]}
COCO_val2014_000000319369.jpg,Beach goers set up umbrellas next to rental signs while a cop watches.,"{'beach': [197388], 'umbrellas': [55253], 'rental signs': [], 'cop': [137221]}"
COCO_val2014_000000281365.jpg,"a mens bathroom with a bunch of urinals and large sink in the center
","{'mens bathroom': [66299], 'urinals': [], 'large sink': [100863], 'center': []}"
COCO_val2014_000000488755.jpg,A couple walks through snow with skiis and poles.,"{'couple in snow': [186389], 'skiis and poles': [171220]}"
COCO_val2014_000000208861.jpg,A dog sitting in front of a golden framed mirror.,"{'dog': [120492, 274109, 86394], 'mirror': [184385, 54468], 'sitting': []}"
COCO_val2014_000000178254.jpg,People walking along a scenic street with stone buildings.,{'scenic street with stone buildings': [106968]}
COCO_val2014_000000189197.jpg,A tree that is sitting in the grass.,"{'tree': [88824], 'grass': [251702]}"
COCO_val2014_000000127702.jpg,A MAN IS TAKING PICTURES IN THE WOODS,{'woods': [122263]}
COCO_val2014_000000397719.jpg,Bottles and a glass sit on the ground with boats in the background.,"{'bottles': [88588], 'glass': [], 'ground': [], 'boats': [69024], 'background': []}"
COCO_val2014_000000498368.jpg,Broccoli and cauliflower cooking in pan with water,"{'broccoli and cauliflower': [133284], 'cooking in pan with water': [215892]}"
COCO_val2014_000000427643.jpg,Two sheep in a muddy area with a  wall in the background.,"{'sheep': [276656], 'muddy area': [349127], 'wall': []}"
COCO_val2014_000000486172.jpg,a man riding skis down a snow covered mountain.,"{'riding': [82397], 'snow covered mountain': [219932, 121499]}"
COCO_val2014_000000352418.jpg,This Asian dish features meat and broccoli together,"{'Asian dish': [149765], 'meat and broccoli': [182796]}"
COCO_val2014_000000267725.jpg,A homeless man and his dog sleeping on the concrete.,"{'homeless': [248563], 'dog': [349303], 'sleeping': [222998], 'concrete': [34597]}"
COCO_val2014_000000056455.jpg,A young man sitting with a serious look on his face.,{'young man with a serious look': [142801]}
COCO_val2014_000000354321.jpg,A cow is standing on top of another cow.,{'cow': [99911]}
COCO_val2014_000000168713.jpg,A man is putting on a tie that has giraffe pattern on ,"{'man putting on tie': [156455], 'giraffe pattern': [62612]}"
